file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CoeficienteVariacion.java,Code.Java.Abacus.v1.Rare.CoeficienteVariacion,main/1[java.lang.String[]],false,4,1,0,0,0,3,3,13,0,6,1,3,0,0,2,0,0,1,2,9,8,6,1,0,0,0,10,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarPares.java,Code.Java.Abacus.v1.Rare.ContarPares,main/1[java.lang.String[]],false,4,1,0,0,0,3,1,8,0,2,1,1,0,0,1,1,0,0,1,13,2,2,2,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioArray.java,Code.Java.Abacus.v1.Rare.PromedioArray,main/1[java.lang.String[]],false,4,1,0,0,0,2,1,9,0,3,1,1,0,0,1,0,0,0,1,5,4,2,1,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InvertirNumero.java,Code.Java.Abacus.v1.Rare.InvertirNumero,main/1[java.lang.String[]],false,4,0,0,0,0,2,1,9,0,2,1,1,0,0,1,1,0,0,1,6,4,4,1,0,0,0,4,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Rare.MultiplicacionNumeros,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,0,3,2,3,2,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumerosPrimos.java,Code.Java.Abacus.v1.Rare.NumerosPrimos,main/1[java.lang.String[]],false,4,0,0,0,0,5,3,14,0,4,1,3,0,0,2,1,0,0,3,4,5,3,3,0,0,0,11,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarImpares.java,Code.Java.Abacus.v1.Rare.ContarImpares,main/1[java.lang.String[]],false,4,1,0,0,0,3,1,8,0,2,1,1,0,0,1,1,0,0,1,13,2,2,2,0,0,0,5,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DiasAAnios.java,Code.Java.Abacus.v1.Rare.DiasAAnios,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,0,3,3,3,3,0,0,0,0,6,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DesviacionEstandar.java,Code.Java.Abacus.v1.Rare.DesviacionEstandar,main/1[java.lang.String[]],false,4,1,0,0,0,3,3,15,0,6,1,3,0,0,2,0,0,0,1,11,8,4,1,0,0,0,9,9,0,false
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Densidad.java,Code.Java.Abacus.v1.Rare.Densidad,main/1[java.lang.String[]],false,4,0,0,0,0,1,1,6,0,3,1,1,0,0,0,0,0,0,2,2,3,2,0,0,0,0,6,9,0,false
