clase,ejecucion,tiempo_ms,memoria_kb
Cuartiles,3,60,56952
Cuartiles,4,60,54008
Cuartiles,5,50,54008
Cuartiles,6,60,56696
Cuartiles,7,50,55544
Cuartiles,8,50,55512
Cuartiles,9,50,41200
Cuartiles,10,60,56556
Cuartiles,11,70,54124
Cuartiles,12,60,55660
Cuartiles,13,70,56816
Cuartiles,14,50,54000
Cuartiles,15,60,55288
Cuartiles,16,70,55640
Cuartiles,17,60,55640
Cuartiles,18,70,54012
Cuartiles,19,50,55800
Cuartiles,20,70,56024
Cuartiles,21,60,56548
Cuartiles,22,70,55552
Cuartiles,23,60,54000
Cuartiles,24,70,53892
Cuartiles,25,60,57080
Cuartiles,26,70,55536
Cuartiles,27,60,56568
Cuartiles,28,70,54008
Cuartiles,29,50,53620
Cuartiles,30,70,57080
Cuartiles,31,70,56580
Cuartiles,32,60,56684
Cuartiles,33,60,56068
Cuartiles,34,70,56568
Cuartiles,35,60,56316
Cuartiles,36,70,56568
Cuartiles,37,60,57432
Cuartiles,38,70,41080
Cuartiles,39,50,55932
Cuartiles,40,70,56436
Cuartiles,41,60,54008
Cuartiles,42,70,55412
Cuartiles,43,60,56696
Cuartiles,44,70,53880
Cuartiles,45,50,55544
Cuartiles,46,50,55288
Cuartiles,47,60,56792
Cuartiles,48,70,55544
Cuartiles,49,60,53888
Cuartiles,50,70,56956
Cuartiles,51,50,54260
Cuartiles,52,70,55640
Cuartiles,53,60,55544
Cuartiles,54,70,54136
Cuartiles,55,60,56816
Cuartiles,56,70,56960
Cuartiles,57,60,54108
Cuartiles,58,70,57080
Cuartiles,59,60,56452
Cuartiles,60,70,56700
Cuartiles,61,60,56700
Cuartiles,62,70,55404
Cuartiles,63,60,56696
Cuartiles,64,70,56952
Cuartiles,65,60,56948
Cuartiles,66,70,55288
Cuartiles,67,60,56536
Cuartiles,68,50,40920
Cuartiles,69,50,55288
Cuartiles,70,70,56952
Cuartiles,71,50,55544
Cuartiles,72,70,55672
Cuartiles,73,60,56556
Cuartiles,74,70,57432
Cuartiles,75,60,57592
Cuartiles,76,70,56944
Cuartiles,77,60,57324
Cuartiles,78,70,54008
Cuartiles,79,50,54000
Cuartiles,80,70,57300
Cuartiles,81,50,40536
Cuartiles,82,70,55544
Cuartiles,83,60,55384
Cuartiles,84,70,56808
Cuartiles,85,60,56812
Cuartiles,86,60,56792
Cuartiles,87,70,57080
Cuartiles,88,60,56816
Cuartiles,89,70,56952
Cuartiles,90,50,55672
Cuartiles,91,70,57068
Cuartiles,92,60,57080
Cuartiles,93,80,56436
Cuartiles,94,60,56704
Cuartiles,95,60,53748
Cuartiles,96,50,55800
Cuartiles,97,70,53592
Cuartiles,98,60,56684
Cuartiles,99,70,56708
Cuartiles,100,50,41080
FuncionCoseno,1,80,57708
FuncionCoseno,2,60,58456
FuncionCoseno,3,70,57600
FuncionCoseno,4,60,57948
FuncionCoseno,5,70,58480
FuncionCoseno,6,60,58224
FuncionCoseno,7,70,57464
FuncionCoseno,8,60,57720
FuncionCoseno,9,70,58604
FuncionCoseno,10,70,58328
FuncionCoseno,11,70,57720
FuncionCoseno,12,60,57452
FuncionCoseno,13,70,57840
FuncionCoseno,14,60,58456
FuncionCoseno,15,70,58616
FuncionCoseno,16,60,57584
FuncionCoseno,17,70,58584
FuncionCoseno,18,60,57176
FuncionCoseno,19,70,57560
FuncionCoseno,20,60,57220
FuncionCoseno,21,80,58200
FuncionCoseno,22,60,58620
FuncionCoseno,23,70,57708
FuncionCoseno,24,60,57436
FuncionCoseno,25,70,59224
FuncionCoseno,26,70,58232
FuncionCoseno,27,70,58616
FuncionCoseno,28,60,56568
FuncionCoseno,29,70,58616
FuncionCoseno,30,60,58872
FuncionCoseno,31,80,57720
FuncionCoseno,32,60,57588
FuncionCoseno,33,70,57432
FuncionCoseno,34,60,58740
FuncionCoseno,35,70,57584
FuncionCoseno,36,60,58224
FuncionCoseno,37,70,59128
FuncionCoseno,38,60,57976
FuncionCoseno,39,70,58368
FuncionCoseno,40,60,57976
FuncionCoseno,41,70,58224
FuncionCoseno,42,60,58488
FuncionCoseno,43,70,57196
FuncionCoseno,44,60,58872
FuncionCoseno,45,70,57596
FuncionCoseno,46,60,58360
FuncionCoseno,47,70,58708
FuncionCoseno,48,60,57176
FuncionCoseno,49,70,57732
FuncionCoseno,50,60,57836
FuncionCoseno,51,70,58872
FuncionCoseno,52,60,55416
FuncionCoseno,53,70,58064
FuncionCoseno,54,60,57816
FuncionCoseno,55,70,58992
FuncionCoseno,56,60,58360
FuncionCoseno,57,80,57336
FuncionCoseno,58,60,57816
FuncionCoseno,59,80,58352
FuncionCoseno,60,60,57060
FuncionCoseno,61,70,58620
FuncionCoseno,62,60,57944
FuncionCoseno,63,70,58500
FuncionCoseno,64,60,57848
FuncionCoseno,65,70,58340
FuncionCoseno,66,60,57208
FuncionCoseno,67,80,57600
FuncionCoseno,68,60,57592
FuncionCoseno,69,60,57208
FuncionCoseno,70,70,58612
FuncionCoseno,71,60,57688
FuncionCoseno,72,70,57592
FuncionCoseno,73,50,57692
FuncionCoseno,74,70,58744
FuncionCoseno,75,60,58584
FuncionCoseno,76,70,57688
FuncionCoseno,77,60,58612
FuncionCoseno,78,70,57320
FuncionCoseno,79,60,57840
FuncionCoseno,80,70,57204
FuncionCoseno,81,60,58616
FuncionCoseno,82,70,57720
FuncionCoseno,83,60,58108
FuncionCoseno,84,70,57724
FuncionCoseno,85,60,58588
FuncionCoseno,86,70,57208
FuncionCoseno,87,60,57432
FuncionCoseno,88,70,57836
FuncionCoseno,89,60,58624
FuncionCoseno,90,70,58616
FuncionCoseno,91,60,57720
FuncionCoseno,92,70,58456
FuncionCoseno,93,70,58348
FuncionCoseno,94,70,58880
FuncionCoseno,95,60,57464
FuncionCoseno,96,70,58456
FuncionCoseno,97,60,57464
FuncionCoseno,98,70,58880
FuncionCoseno,99,60,58840
FuncionCoseno,100,70,58072
DistanciaEuclidiana,1,60,53120
DistanciaEuclidiana,2,70,54736
DistanciaEuclidiana,3,50,57468
DistanciaEuclidiana,4,70,53624
DistanciaEuclidiana,5,60,57088
DistanciaEuclidiana,6,70,53752
DistanciaEuclidiana,7,60,53976
DistanciaEuclidiana,8,70,55416
DistanciaEuclidiana,9,50,54764
DistanciaEuclidiana,10,70,53616
DistanciaEuclidiana,11,60,56556
DistanciaEuclidiana,12,70,55128
DistanciaEuclidiana,13,60,53616
DistanciaEuclidiana,14,70,55416
DistanciaEuclidiana,15,60,55384
DistanciaEuclidiana,16,70,56060
DistanciaEuclidiana,17,60,56536
DistanciaEuclidiana,18,60,56444
DistanciaEuclidiana,19,60,53752
DistanciaEuclidiana,20,70,55272
DistanciaEuclidiana,21,60,56696
DistanciaEuclidiana,22,70,56560
DistanciaEuclidiana,23,50,55392
DistanciaEuclidiana,24,70,53508
DistanciaEuclidiana,25,60,53500
DistanciaEuclidiana,26,70,53496
DistanciaEuclidiana,27,50,56312
DistanciaEuclidiana,28,70,56664
DistanciaEuclidiana,29,50,55256
DistanciaEuclidiana,30,70,56664
DistanciaEuclidiana,31,60,56440
DistanciaEuclidiana,32,50,55660
DistanciaEuclidiana,33,70,53744
DistanciaEuclidiana,34,50,55032
DistanciaEuclidiana,35,70,53248
DistanciaEuclidiana,36,60,56792
DistanciaEuclidiana,37,70,53592
DistanciaEuclidiana,38,60,55544
DistanciaEuclidiana,39,70,56824
DistanciaEuclidiana,40,60,56440
DistanciaEuclidiana,41,70,56696
DistanciaEuclidiana,42,50,56444
DistanciaEuclidiana,43,70,56568
DistanciaEuclidiana,44,60,56952
DistanciaEuclidiana,45,70,53848
DistanciaEuclidiana,46,60,54012
DistanciaEuclidiana,47,70,55400
DistanciaEuclidiana,48,60,56408
DistanciaEuclidiana,49,70,53880
DistanciaEuclidiana,50,50,55672
DistanciaEuclidiana,51,60,56792
DistanciaEuclidiana,52,70,56444
DistanciaEuclidiana,53,70,56696
DistanciaEuclidiana,54,70,55256
DistanciaEuclidiana,55,50,53496
DistanciaEuclidiana,56,70,57196
DistanciaEuclidiana,57,60,53492
DistanciaEuclidiana,58,70,56664
DistanciaEuclidiana,59,50,53892
DistanciaEuclidiana,60,70,56684
DistanciaEuclidiana,61,60,56824
DistanciaEuclidiana,62,70,56824
DistanciaEuclidiana,63,70,56432
DistanciaEuclidiana,64,70,55024
DistanciaEuclidiana,65,60,56952
DistanciaEuclidiana,66,70,53636
DistanciaEuclidiana,67,60,55428
DistanciaEuclidiana,68,70,55032
DistanciaEuclidiana,69,60,56696
DistanciaEuclidiana,70,70,56692
DistanciaEuclidiana,71,60,53504
DistanciaEuclidiana,72,70,56696
DistanciaEuclidiana,73,60,53760
DistanciaEuclidiana,74,70,53624
DistanciaEuclidiana,75,50,55288
DistanciaEuclidiana,76,70,53740
DistanciaEuclidiana,77,60,56420
DistanciaEuclidiana,78,70,55280
DistanciaEuclidiana,79,60,56432
DistanciaEuclidiana,80,70,55128
DistanciaEuclidiana,81,60,53848
DistanciaEuclidiana,82,60,55416
DistanciaEuclidiana,83,70,55000
DistanciaEuclidiana,84,50,55300
DistanciaEuclidiana,85,70,55384
DistanciaEuclidiana,86,60,56696
DistanciaEuclidiana,87,70,56560
DistanciaEuclidiana,88,60,56788
DistanciaEuclidiana,89,80,56416
DistanciaEuclidiana,90,60,56408
DistanciaEuclidiana,91,70,56560
DistanciaEuclidiana,92,50,53496
DistanciaEuclidiana,93,70,56280
DistanciaEuclidiana,94,60,53240
DistanciaEuclidiana,95,70,56568
DistanciaEuclidiana,96,60,56952
DistanciaEuclidiana,97,70,56316
DistanciaEuclidiana,98,60,56536
DistanciaEuclidiana,99,70,55672
DistanciaEuclidiana,100,60,53612
AreaRectangulo,1,70,54124
AreaRectangulo,2,50,55404
AreaRectangulo,3,70,56068
AreaRectangulo,4,50,55044
AreaRectangulo,5,70,55160
AreaRectangulo,6,60,56920
AreaRectangulo,7,70,56664
AreaRectangulo,8,70,55812
AreaRectangulo,9,70,56180
AreaRectangulo,10,60,56568
AreaRectangulo,11,70,55556
AreaRectangulo,12,50,54900
AreaRectangulo,13,70,56280
AreaRectangulo,14,50,53888
AreaRectangulo,15,70,56280
AreaRectangulo,16,50,53612
AreaRectangulo,17,70,56696
AreaRectangulo,18,60,56696
AreaRectangulo,19,50,55544
AreaRectangulo,20,50,55276
AreaRectangulo,21,60,56824
AreaRectangulo,22,50,54900
AreaRectangulo,23,50,56152
AreaRectangulo,24,50,55032
AreaRectangulo,25,60,56572
AreaRectangulo,26,70,56824
AreaRectangulo,27,60,53592
AreaRectangulo,28,70,57040
AreaRectangulo,29,50,53740
AreaRectangulo,30,70,54764
AreaRectangulo,31,50,53880
AreaRectangulo,32,70,56568
AreaRectangulo,33,60,56828
AreaRectangulo,34,70,56440
AreaRectangulo,35,60,56572
AreaRectangulo,36,70,56188
AreaRectangulo,37,50,53592
AreaRectangulo,38,70,56560
AreaRectangulo,39,60,56536
AreaRectangulo,40,70,56812
AreaRectangulo,41,70,56056
AreaRectangulo,42,70,56152
AreaRectangulo,43,50,53880
AreaRectangulo,44,70,53632
AreaRectangulo,45,50,55032
AreaRectangulo,46,60,55288
AreaRectangulo,47,70,54872
AreaRectangulo,48,50,54904
AreaRectangulo,49,70,53736
AreaRectangulo,50,50,54872
AreaRectangulo,51,60,56428
AreaRectangulo,52,60,57080
AreaRectangulo,53,60,56184
AreaRectangulo,54,50,53612
AreaRectangulo,55,60,56440
AreaRectangulo,56,50,54904
AreaRectangulo,57,60,56428
AreaRectangulo,58,70,53368
AreaRectangulo,59,70,57336
AreaRectangulo,60,70,56312
AreaRectangulo,61,60,56684
AreaRectangulo,62,70,57304
AreaRectangulo,63,60,56024
AreaRectangulo,64,70,53612
AreaRectangulo,65,60,56580
AreaRectangulo,66,70,55412
AreaRectangulo,67,50,56684
AreaRectangulo,68,70,55516
AreaRectangulo,69,60,56528
AreaRectangulo,70,70,56564
AreaRectangulo,71,60,56576
AreaRectangulo,72,70,53624
AreaRectangulo,73,50,55148
AreaRectangulo,74,70,56280
AreaRectangulo,75,50,55256
AreaRectangulo,76,70,55896
AreaRectangulo,77,70,56684
AreaRectangulo,78,70,56440
AreaRectangulo,79,50,55160
AreaRectangulo,80,70,55032
AreaRectangulo,81,60,55420
AreaRectangulo,82,70,55416
AreaRectangulo,83,50,55168
AreaRectangulo,84,70,56772
AreaRectangulo,85,50,53616
AreaRectangulo,86,70,56824
AreaRectangulo,87,50,55660
AreaRectangulo,88,70,56568
AreaRectangulo,89,60,56440
AreaRectangulo,90,70,56312
AreaRectangulo,91,60,53848
AreaRectangulo,92,70,55152
AreaRectangulo,93,60,56440
AreaRectangulo,94,70,56692
AreaRectangulo,95,50,53368
AreaRectangulo,96,70,55164
AreaRectangulo,97,50,56568
AreaRectangulo,98,70,56004
AreaRectangulo,99,60,56696
AreaRectangulo,100,70,55032
VolumenCilindro,1,60,55512
VolumenCilindro,2,70,54904
VolumenCilindro,3,50,55416
VolumenCilindro,4,80,56308
VolumenCilindro,5,50,55164
VolumenCilindro,6,70,53356
VolumenCilindro,7,60,56324
VolumenCilindro,8,70,56664
VolumenCilindro,9,50,55516
VolumenCilindro,10,70,55640
VolumenCilindro,11,60,56568
VolumenCilindro,12,70,53892
VolumenCilindro,13,50,55288
VolumenCilindro,14,70,55032
VolumenCilindro,15,60,56432
VolumenCilindro,16,70,53356
VolumenCilindro,17,50,53368
VolumenCilindro,18,50,53612
VolumenCilindro,19,60,56428
VolumenCilindro,20,70,56960
VolumenCilindro,21,60,53868
VolumenCilindro,22,60,56572
VolumenCilindro,23,60,56696
VolumenCilindro,24,50,55552
VolumenCilindro,25,70,57080
VolumenCilindro,26,50,53744
VolumenCilindro,27,60,56560
VolumenCilindro,28,70,55032
VolumenCilindro,29,50,55160
VolumenCilindro,30,70,56440
VolumenCilindro,31,50,53336
VolumenCilindro,32,70,56792
VolumenCilindro,33,50,53592
VolumenCilindro,34,70,53720
VolumenCilindro,35,60,56568
VolumenCilindro,36,70,56944
VolumenCilindro,37,50,53628
VolumenCilindro,38,70,56672
VolumenCilindro,39,60,56440
VolumenCilindro,40,70,56568
VolumenCilindro,41,50,55020
VolumenCilindro,42,80,56428
VolumenCilindro,43,50,55128
VolumenCilindro,44,70,56440
VolumenCilindro,45,60,55800
VolumenCilindro,46,70,56428
VolumenCilindro,47,70,56408
VolumenCilindro,48,70,53484
VolumenCilindro,49,60,56684
VolumenCilindro,50,70,56952
VolumenCilindro,51,60,56408
VolumenCilindro,52,70,55680
VolumenCilindro,53,50,53612
VolumenCilindro,54,70,55276
VolumenCilindro,55,50,56936
VolumenCilindro,56,70,56696
VolumenCilindro,57,50,55544
VolumenCilindro,58,70,53752
VolumenCilindro,59,60,56536
VolumenCilindro,60,70,56428
VolumenCilindro,61,60,56184
VolumenCilindro,62,70,56556
VolumenCilindro,63,60,56568
VolumenCilindro,64,70,57092
VolumenCilindro,65,70,56440
VolumenCilindro,66,70,56448
VolumenCilindro,67,50,55128
VolumenCilindro,68,70,56560
VolumenCilindro,69,50,55172
VolumenCilindro,70,60,55148
VolumenCilindro,71,60,56824
VolumenCilindro,72,50,55172
VolumenCilindro,73,50,55172
VolumenCilindro,74,70,55288
VolumenCilindro,75,50,56440
VolumenCilindro,76,70,54788
VolumenCilindro,77,60,56432
VolumenCilindro,78,70,56280
VolumenCilindro,79,60,53368
VolumenCilindro,80,70,55416
VolumenCilindro,81,60,56452
VolumenCilindro,82,70,56664
VolumenCilindro,83,60,56440
VolumenCilindro,84,60,55156
VolumenCilindro,85,70,56288
VolumenCilindro,86,50,53744
VolumenCilindro,87,70,55156
VolumenCilindro,88,60,56176
VolumenCilindro,89,70,56792
VolumenCilindro,90,60,56696
VolumenCilindro,91,70,56664
VolumenCilindro,92,50,53732
VolumenCilindro,93,70,56188
VolumenCilindro,94,60,56532
VolumenCilindro,95,80,56052
VolumenCilindro,96,50,55296
VolumenCilindro,97,70,56816
VolumenCilindro,98,60,56696
VolumenCilindro,99,70,53508
VolumenCilindro,100,70,57048
RangoEstadistico,1,70,56516
RangoEstadistico,2,50,55172
RangoEstadistico,3,70,56680
RangoEstadistico,4,60,56556
RangoEstadistico,5,70,55148
RangoEstadistico,6,60,56056
RangoEstadistico,7,70,55672
RangoEstadistico,8,50,55128
RangoEstadistico,9,70,56664
RangoEstadistico,10,60,56960
RangoEstadistico,11,70,56304
RangoEstadistico,12,60,53368
RangoEstadistico,13,70,53592
RangoEstadistico,14,60,56440
RangoEstadistico,15,70,54904
RangoEstadistico,16,50,53744
RangoEstadistico,17,70,56664
RangoEstadistico,18,50,55288
RangoEstadistico,19,80,56276
RangoEstadistico,20,60,56420
RangoEstadistico,21,70,56676
RangoEstadistico,22,50,56536
RangoEstadistico,23,60,55512
RangoEstadistico,24,50,53748
RangoEstadistico,25,70,56824
RangoEstadistico,26,60,56664
RangoEstadistico,27,70,56568
RangoEstadistico,28,60,56808
RangoEstadistico,29,70,57208
RangoEstadistico,30,50,56956
RangoEstadistico,31,70,55128
RangoEstadistico,32,70,56556
RangoEstadistico,33,70,54904
RangoEstadistico,34,50,40664
RangoEstadistico,35,70,55036
RangoEstadistico,36,50,55420
RangoEstadistico,37,60,53496
RangoEstadistico,38,60,56824
RangoEstadistico,39,80,56568
RangoEstadistico,40,60,56404
RangoEstadistico,41,70,56948
RangoEstadistico,42,60,56440
RangoEstadistico,43,60,56316
RangoEstadistico,44,50,54892
RangoEstadistico,45,60,56296
RangoEstadistico,46,50,53368
RangoEstadistico,47,60,56944
RangoEstadistico,48,60,56184
RangoEstadistico,49,60,56428
RangoEstadistico,50,60,55292
RangoEstadistico,51,70,55532
RangoEstadistico,52,70,56696
RangoEstadistico,53,70,53360
RangoEstadistico,54,60,56700
RangoEstadistico,55,60,55152
RangoEstadistico,56,50,55280
RangoEstadistico,57,70,56172
RangoEstadistico,58,50,56568
RangoEstadistico,59,70,55672
RangoEstadistico,60,60,56312
RangoEstadistico,61,70,56824
RangoEstadistico,62,60,56568
RangoEstadistico,63,70,56440
RangoEstadistico,64,50,53592
RangoEstadistico,65,70,56684
RangoEstadistico,66,50,56536
RangoEstadistico,67,70,53592
RangoEstadistico,68,50,55640
RangoEstadistico,69,70,53872
RangoEstadistico,70,50,55128
RangoEstadistico,71,70,56816
RangoEstadistico,72,50,55032
RangoEstadistico,73,70,53488
RangoEstadistico,74,50,54108
RangoEstadistico,75,70,56408
RangoEstadistico,76,50,55160
RangoEstadistico,77,70,56692
RangoEstadistico,78,60,56308
RangoEstadistico,79,70,55288
RangoEstadistico,80,50,53464
RangoEstadistico,81,70,56440
RangoEstadistico,82,60,55664
RangoEstadistico,83,70,56536
RangoEstadistico,84,60,57048
RangoEstadistico,85,70,55000
RangoEstadistico,86,60,57060
RangoEstadistico,87,70,57048
RangoEstadistico,88,50,55416
RangoEstadistico,89,60,56684
RangoEstadistico,90,70,55024
RangoEstadistico,91,50,55416
RangoEstadistico,92,70,55160
RangoEstadistico,93,60,56692
RangoEstadistico,94,70,53240
RangoEstadistico,95,50,53508
RangoEstadistico,96,70,55416
RangoEstadistico,97,50,55288
RangoEstadistico,98,70,56824
RangoEstadistico,99,50,56792
RangoEstadistico,100,60,55544
InteresCompuesto,1,60,40568
InteresCompuesto,2,70,55288
InteresCompuesto,3,60,56804
InteresCompuesto,4,70,56184
InteresCompuesto,5,50,54904
InteresCompuesto,6,70,56692
InteresCompuesto,7,60,56928
InteresCompuesto,8,70,55796
InteresCompuesto,9,50,40280
InteresCompuesto,10,70,53756
InteresCompuesto,11,60,56280
InteresCompuesto,12,70,40824
InteresCompuesto,13,50,40444
InteresCompuesto,14,50,55280
InteresCompuesto,15,70,55128
InteresCompuesto,16,50,55660
InteresCompuesto,17,70,40824
InteresCompuesto,18,60,53496
InteresCompuesto,19,80,56812
InteresCompuesto,20,50,54896
InteresCompuesto,21,80,56408
InteresCompuesto,22,50,53752
InteresCompuesto,23,70,56180
InteresCompuesto,24,50,55288
InteresCompuesto,25,70,54396
InteresCompuesto,26,70,56568
InteresCompuesto,27,70,56696
InteresCompuesto,28,60,56824
InteresCompuesto,29,60,40024
InteresCompuesto,30,60,56692
InteresCompuesto,31,70,54136
InteresCompuesto,32,70,56684
InteresCompuesto,33,70,56180
InteresCompuesto,34,50,40444
InteresCompuesto,35,70,56184
InteresCompuesto,36,60,53624
InteresCompuesto,37,70,54872
InteresCompuesto,38,60,57052
InteresCompuesto,39,80,56440
InteresCompuesto,40,60,56560
InteresCompuesto,41,70,40708
InteresCompuesto,42,60,56692
InteresCompuesto,43,70,53464
InteresCompuesto,44,50,55288
InteresCompuesto,45,70,56436
InteresCompuesto,46,60,56024
InteresCompuesto,47,70,55152
InteresCompuesto,48,50,53996
InteresCompuesto,49,60,53612
InteresCompuesto,50,60,53848
InteresCompuesto,51,70,56536
InteresCompuesto,52,60,56560
InteresCompuesto,53,70,56828
InteresCompuesto,54,50,55800
InteresCompuesto,55,70,53616
InteresCompuesto,56,60,56688
InteresCompuesto,57,70,53888
InteresCompuesto,58,60,55300
InteresCompuesto,59,80,56432
InteresCompuesto,60,60,56824
InteresCompuesto,61,70,56536
InteresCompuesto,62,50,55928
InteresCompuesto,63,60,56428
InteresCompuesto,64,60,54904
InteresCompuesto,65,70,56304
InteresCompuesto,66,50,55536
InteresCompuesto,67,70,55416
InteresCompuesto,68,50,53368
InteresCompuesto,69,70,40568
InteresCompuesto,70,60,56444
InteresCompuesto,71,70,57088
InteresCompuesto,72,60,56440
InteresCompuesto,73,70,53356
InteresCompuesto,74,70,55424
InteresCompuesto,75,70,56044
InteresCompuesto,76,60,56556
InteresCompuesto,77,70,53608
InteresCompuesto,78,60,55832
InteresCompuesto,79,70,53632
InteresCompuesto,80,60,53624
InteresCompuesto,81,80,56816
InteresCompuesto,82,50,56820
InteresCompuesto,83,70,55292
InteresCompuesto,84,50,56184
InteresCompuesto,85,80,56688
InteresCompuesto,86,50,55128
InteresCompuesto,87,70,56408
InteresCompuesto,88,60,56664
InteresCompuesto,89,70,56700
InteresCompuesto,90,50,53748
InteresCompuesto,91,70,55672
InteresCompuesto,92,50,40568
InteresCompuesto,93,70,56812
InteresCompuesto,94,60,56280
InteresCompuesto,95,70,55156
InteresCompuesto,96,60,56696
InteresCompuesto,97,70,55160
InteresCompuesto,98,50,56700
InteresCompuesto,99,60,40696
InteresCompuesto,100,60,56568
Fuerza,1,70,54004
Fuerza,2,50,53740
Fuerza,3,70,56444
Fuerza,4,50,53720
Fuerza,5,70,56692
Fuerza,6,50,55536
Fuerza,7,70,55536
Fuerza,8,60,55044
Fuerza,9,70,53848
Fuerza,10,70,56952
Fuerza,11,70,55000
Fuerza,12,50,55672
Fuerza,13,70,55032
Fuerza,14,50,55288
Fuerza,15,70,53496
Fuerza,16,50,55408
Fuerza,17,70,56184
Fuerza,18,60,53880
Fuerza,19,70,53752
Fuerza,20,60,56660
Fuerza,21,70,55540
Fuerza,22,60,53468
Fuerza,23,70,56824
Fuerza,24,70,56568
Fuerza,25,70,56952
Fuerza,26,60,56436
Fuerza,27,50,55416
Fuerza,28,70,53720
Fuerza,29,60,56568
Fuerza,30,70,53608
Fuerza,31,60,53880
Fuerza,32,70,55672
Fuerza,33,60,56568
Fuerza,34,70,56824
Fuerza,35,60,56188
Fuerza,36,70,56580
Fuerza,37,50,55768
Fuerza,38,60,55404
Fuerza,39,50,53628
Fuerza,40,70,54776
Fuerza,41,50,55768
Fuerza,42,70,55512
Fuerza,43,50,55276
Fuerza,44,70,55536
Fuerza,45,70,56696
Fuerza,46,70,56824
Fuerza,47,60,56792
Fuerza,48,70,56280
Fuerza,49,50,56824
Fuerza,50,70,56536
Fuerza,51,50,55152
Fuerza,52,70,53360
Fuerza,53,50,54972
Fuerza,54,70,54132
Fuerza,55,70,56696
Fuerza,56,70,56432
Fuerza,57,60,53368
Fuerza,58,70,55264
Fuerza,59,50,53608
Fuerza,60,70,56684
Fuerza,61,50,55128
Fuerza,62,70,54648
Fuerza,63,60,56556
Fuerza,64,70,55296
Fuerza,65,50,55256
Fuerza,66,70,56324
Fuerza,67,60,56432
Fuerza,68,70,56824
Fuerza,69,60,56696
Fuerza,70,70,56568
Fuerza,71,50,55396
Fuerza,72,70,55404
Fuerza,73,50,55164
Fuerza,74,70,55940
Fuerza,75,60,56824
Fuerza,76,70,55160
Fuerza,77,60,56576
Fuerza,78,70,56432
Fuerza,79,60,57080
Fuerza,80,70,53880
Fuerza,81,50,55404
Fuerza,82,70,56964
